2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:47 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,205,Chisholm,3573,Manooka,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),75,-0.39
VIC,205,Chisholm,3573,Manooka,33350,LIU,Gladys,4,Y,N,LP,Liberal,369,-1.21
VIC,205,Chisholm,3573,Manooka,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,2,-0.68
VIC,205,Chisholm,3573,Manooka,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,15,1.74
VIC,205,Chisholm,3573,Manooka,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,17,1.98
VIC,205,Chisholm,3573,Manooka,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,352,0.27
VIC,205,Chisholm,3573,Manooka,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,17,1.98
VIC,205,Chisholm,3573,Manooka,999,Informal,Informal,999,N,N,,Informal,69,4.01
VIC,205,Chisholm,32045,Melbourne (Chisholm),33549,DOBBY,Ian,1,N,N,IND,Independent,0,0
VIC,205,Chisholm,32045,Melbourne (Chisholm),33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,0,-0.77
VIC,205,Chisholm,32045,Melbourne (Chisholm),32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),9,-0.43
VIC,205,Chisholm,32045,Melbourne (Chisholm),33350,LIU,Gladys,4,Y,N,LP,Liberal,8,-17.18
VIC,205,Chisholm,32045,Melbourne (Chisholm),32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,2,1.49
VIC,205,Chisholm,32045,Melbourne (Chisholm),33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,0,0
VIC,205,Chisholm,32045,Melbourne (Chisholm),32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,0,0
VIC,205,Chisholm,32045,Melbourne (Chisholm),32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,24,16.18
VIC,205,Chisholm,32045,Melbourne (Chisholm),33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,3,6.52
VIC,205,Chisholm,32045,Melbourne (Chisholm),999,Informal,Informal,999,N,N,,Informal,1,-0.06
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,33549,DOBBY,Ian,1,N,N,IND,Independent,11,3.17
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,0,-1.49
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),53,-1.02
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,33350,LIU,Gladys,4,Y,N,LP,Liberal,144,-2.03
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,5,-1.42
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,6,1.73
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,4,1.15
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,121,3.01
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,3,0.86
VIC,205,Chisholm,97508,Melbourne Central CHISHOLM PPVC,999,Informal,Informal,999,N,N,,Informal,10,0.11
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,33549,DOBBY,Ian,1,N,N,IND,Independent,14,1.5
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,1,-1.38
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),145,-0.78
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,33350,LIU,Gladys,4,Y,N,LP,Liberal,388,-2.03
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,16,-1.15
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,17,1.82
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,10,1.07
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,333,3.75
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,11,1.18
VIC,205,Chisholm,83897,Melbourne CHISHOLM PPVC,999,Informal,Informal,999,N,N,,Informal,41,1.51
VIC,205,Chisholm,3235,Mount View,33549,DOBBY,Ian,1,N,N,IND,Independent,40,1.86
VIC,205,Chisholm,3235,Mount View,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,10,0.47
VIC,205,Chisholm,3235,Mount View,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),176,-0.52
VIC,205,Chisholm,3235,Mount View,33350,LIU,Gladys,4,Y,N,LP,Liberal,1084,-5.53
VIC,205,Chisholm,3235,Mount View,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,23,-0.62
VIC,205,Chisholm,3235,Mount View,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,57,2.66
VIC,205,Chisholm,3235,Mount View,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,24,1.12
VIC,205,Chisholm,3235,Mount View,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,708,3.75
VIC,205,Chisholm,3235,Mount View,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,23,1.07
VIC,205,Chisholm,3235,Mount View,999,Informal,Informal,999,N,N,,Informal,104,2.71
VIC,205,Chisholm,83713,Mount Waverley,33549,DOBBY,Ian,1,N,N,IND,Independent,13,2.05
VIC,205,Chisholm,83713,Mount Waverley,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,2,-1.42
VIC,205,Chisholm,83713,Mount Waverley,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),69,-0.76
VIC,205,Chisholm,83713,Mount Waverley,33350,LIU,Gladys,4,Y,N,LP,Liberal,294,-1.08
VIC,205,Chisholm,83713,Mount Waverley,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,8,-0.78
VIC,205,Chisholm,83713,Mount Waverley,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,5,0.79
VIC,205,Chisholm,83713,Mount Waverley,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,9,1.42
VIC,205,Chisholm,83713,Mount Waverley,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,210,-1.83
VIC,205,Chisholm,83713,Mount Waverley,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,24,3.79
VIC,205,Chisholm,83713,Mount Waverley,999,Informal,Informal,999,N,N,,Informal,28,1.95
VIC,205,Chisholm,97440,Mount Waverley PPVC,33549,DOBBY,Ian,1,N,N,IND,Independent,431,4.58
VIC,205,Chisholm,97440,Mount Waverley PPVC,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,34,-1.03
VIC,205,Chisholm,97440,Mount Waverley PPVC,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),835,-4.64
VIC,205,Chisholm,97440,Mount Waverley PPVC,33350,LIU,Gladys,4,Y,N,LP,Liberal,4652,4.97
VIC,205,Chisholm,97440,Mount Waverley PPVC,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,149,-0.84
VIC,205,Chisholm,97440,Mount Waverley PPVC,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,153,1.63
VIC,205,Chisholm,97440,Mount Waverley PPVC,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,143,1.52
VIC,205,Chisholm,97440,Mount Waverley PPVC,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,2882,-3.85
VIC,205,Chisholm,97440,Mount Waverley PPVC,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,129,1.37
VIC,205,Chisholm,97440,Mount Waverley PPVC,999,Informal,Informal,999,N,N,,Informal,394,1.4
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),33549,DOBBY,Ian,1,N,N,IND,Independent,20,1.45
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,6,-1.34
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),193,4.75
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),33350,LIU,Gladys,4,Y,N,LP,Liberal,593,-4.99
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,20,-0.6
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,23,1.66
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,19,1.37
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,497,-1.34
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,13,0.94
VIC,205,Chisholm,3439,Mount Waverley South (Chisholm),999,Informal,Informal,999,N,N,,Informal,67,2.47
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,33549,DOBBY,Ian,1,N,N,IND,Independent,16,1.1
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,5,0.35
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),81,-1.82
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,33350,LIU,Gladys,4,Y,N,LP,Liberal,834,7.65
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,15,-0.76
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,32,2.21
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,18,1.24
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,428,-6.32
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,20,1.38
VIC,205,Chisholm,91464,Mulgrave CHISHOLM PPVC,999,Informal,Informal,999,N,N,,Informal,66,1.52
VIC,205,Chisholm,91477,Pinewood (Chisholm),33549,DOBBY,Ian,1,N,N,IND,Independent,6,1.56
VIC,205,Chisholm,91477,Pinewood (Chisholm),33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,4,-0.32
VIC,205,Chisholm,91477,Pinewood (Chisholm),32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),39,-0.42
VIC,205,Chisholm,91477,Pinewood (Chisholm),33350,LIU,Gladys,4,Y,N,LP,Liberal,172,-2.82
VIC,205,Chisholm,91477,Pinewood (Chisholm),32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,4,-0.26
VIC,205,Chisholm,91477,Pinewood (Chisholm),33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,8,2.08
VIC,205,Chisholm,91477,Pinewood (Chisholm),32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,9,2.34
VIC,205,Chisholm,91477,Pinewood (Chisholm),32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,136,-1.15
VIC,205,Chisholm,91477,Pinewood (Chisholm),33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,6,1.56
VIC,205,Chisholm,91477,Pinewood (Chisholm),999,Informal,Informal,999,N,N,,Informal,23,2.19
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,33549,DOBBY,Ian,1,N,N,IND,Independent,10,3.56
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,1,0.36
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),51,8.56
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,33350,LIU,Gladys,4,Y,N,LP,Liberal,116,-12.93
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,4,-0.61
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,4,1.42
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,5,1.78
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,83,0.08
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,7,2.49
VIC,205,Chisholm,91512,Ringwood CHISHOLM PPVC,999,Informal,Informal,999,N,N,,Informal,24,5.56
VIC,205,Chisholm,31625,Special Hospital Team 1,33549,DOBBY,Ian,1,N,N,IND,Independent,6,2.83
VIC,205,Chisholm,31625,Special Hospital Team 1,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,2,-3.13
VIC,205,Chisholm,31625,Special Hospital Team 1,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),6,-0.59
VIC,205,Chisholm,31625,Special Hospital Team 1,33350,LIU,Gladys,4,Y,N,LP,Liberal,119,1.21
VIC,205,Chisholm,31625,Special Hospital Team 1,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,0,-0.54
VIC,205,Chisholm,31625,Special Hospital Team 1,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,2,0.94
VIC,205,Chisholm,31625,Special Hospital Team 1,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,3,1.42
VIC,205,Chisholm,31625,Special Hospital Team 1,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,68,-1.69
VIC,205,Chisholm,31625,Special Hospital Team 1,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,6,2.83
VIC,205,Chisholm,31625,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,18,1.45
VIC,205,Chisholm,31627,Special Hospital Team 2,33549,DOBBY,Ian,1,N,N,IND,Independent,5,1.34
VIC,205,Chisholm,31627,Special Hospital Team 2,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,4,-3
VIC,205,Chisholm,31627,Special Hospital Team 2,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),3,-2.62
VIC,205,Chisholm,31627,Special Hospital Team 2,33350,LIU,Gladys,4,Y,N,LP,Liberal,228,6.21
VIC,205,Chisholm,31627,Special Hospital Team 2,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,1,-0.27
VIC,205,Chisholm,31627,Special Hospital Team 2,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,8,2.14
VIC,205,Chisholm,31627,Special Hospital Team 2,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,6,1.61
VIC,205,Chisholm,31627,Special Hospital Team 2,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,111,-4.01
VIC,205,Chisholm,31627,Special Hospital Team 2,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,7,1.88
VIC,205,Chisholm,31627,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,43,3.96
VIC,205,Chisholm,3578,Springview,33549,DOBBY,Ian,1,N,N,IND,Independent,20,1.41
VIC,205,Chisholm,3578,Springview,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,9,0.63
VIC,205,Chisholm,3578,Springview,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),188,2.83
VIC,205,Chisholm,3578,Springview,33350,LIU,Gladys,4,Y,N,LP,Liberal,550,-9.97
VIC,205,Chisholm,3578,Springview,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,28,-0.27
VIC,205,Chisholm,3578,Springview,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,46,3.24
VIC,205,Chisholm,3578,Springview,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,24,1.69
VIC,205,Chisholm,3578,Springview,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,538,3.32
VIC,205,Chisholm,3578,Springview,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,16,1.13
VIC,205,Chisholm,3578,Springview,999,Informal,Informal,999,N,N,,Informal,54,0.81
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),33549,DOBBY,Ian,1,N,N,IND,Independent,12,2.18
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,0,-0.58
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),99,3.02
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),33350,LIU,Gladys,4,Y,N,LP,Liberal,227,-14.08
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,8,-0.28
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,14,2.55
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,2,0.36
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,184,7.75
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,4,0.73
VIC,205,Chisholm,91480,Surrey Hills (Chisholm),999,Informal,Informal,999,N,N,,Informal,20,1.6
VIC,205,Chisholm,3579,Syndal North,33549,DOBBY,Ian,1,N,N,IND,Independent,22,1.75
VIC,205,Chisholm,3579,Syndal North,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,8,-1
VIC,205,Chisholm,3579,Syndal North,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),139,-0.29
VIC,205,Chisholm,3579,Syndal North,33350,LIU,Gladys,4,Y,N,LP,Liberal,579,-1.52
VIC,205,Chisholm,3579,Syndal North,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,14,-0.01
VIC,205,Chisholm,3579,Syndal North,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,25,1.99
VIC,205,Chisholm,3579,Syndal North,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,26,2.07
VIC,205,Chisholm,3579,Syndal North,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,433,-2.04
VIC,205,Chisholm,3579,Syndal North,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,13,1.03
VIC,205,Chisholm,3579,Syndal North,999,Informal,Informal,999,N,N,,Informal,70,2.61
VIC,205,Chisholm,3242,Syndal South,33549,DOBBY,Ian,1,N,N,IND,Independent,25,1.89
VIC,205,Chisholm,3242,Syndal South,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,15,-0.01
VIC,205,Chisholm,3242,Syndal South,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),173,0.63
VIC,205,Chisholm,3242,Syndal South,33350,LIU,Gladys,4,Y,N,LP,Liberal,577,-6.66
VIC,205,Chisholm,3242,Syndal South,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,10,-0.47
VIC,205,Chisholm,3242,Syndal South,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,14,1.06
VIC,205,Chisholm,3242,Syndal South,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,18,1.36
VIC,205,Chisholm,3242,Syndal South,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,481,3.67
VIC,205,Chisholm,3242,Syndal South,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,11,0.83
VIC,205,Chisholm,3242,Syndal South,999,Informal,Informal,999,N,N,,Informal,49,1.1
VIC,205,Chisholm,3580,Tally Ho,33549,DOBBY,Ian,1,N,N,IND,Independent,29,2.18
VIC,205,Chisholm,3580,Tally Ho,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,8,-1.35
VIC,205,Chisholm,3580,Tally Ho,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),113,-0.35
VIC,205,Chisholm,3580,Tally Ho,33350,LIU,Gladys,4,Y,N,LP,Liberal,541,-6.86
VIC,205,Chisholm,3580,Tally Ho,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,24,0.33
VIC,205,Chisholm,3580,Tally Ho,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,20,1.5
VIC,205,Chisholm,3580,Tally Ho,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,20,1.5
VIC,205,Chisholm,3580,Tally Ho,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,551,3.71
VIC,205,Chisholm,3580,Tally Ho,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,26,1.95
VIC,205,Chisholm,3580,Tally Ho,999,Informal,Informal,999,N,N,,Informal,96,3.14
VIC,205,Chisholm,3228,The Glen,33549,DOBBY,Ian,1,N,N,IND,Independent,20,1.72
VIC,205,Chisholm,3228,The Glen,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,9,0.77
VIC,205,Chisholm,3228,The Glen,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),97,-0.57
VIC,205,Chisholm,3228,The Glen,33350,LIU,Gladys,4,Y,N,LP,Liberal,481,-4.93
VIC,205,Chisholm,3228,The Glen,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,17,-0.26
VIC,205,Chisholm,3228,The Glen,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,14,1.2
VIC,205,Chisholm,3228,The Glen,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,14,1.2
VIC,205,Chisholm,3228,The Glen,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,496,4.92
VIC,205,Chisholm,3228,The Glen,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,15,1.29
VIC,205,Chisholm,3228,The Glen,999,Informal,Informal,999,N,N,,Informal,84,2.8
VIC,205,Chisholm,3441,Tyne,33549,DOBBY,Ian,1,N,N,IND,Independent,21,2.71
VIC,205,Chisholm,3441,Tyne,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,5,-0.74
VIC,205,Chisholm,3441,Tyne,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),106,-3.13
VIC,205,Chisholm,3441,Tyne,33350,LIU,Gladys,4,Y,N,LP,Liberal,272,-6.74
VIC,205,Chisholm,3441,Tyne,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,12,-0.63
VIC,205,Chisholm,3441,Tyne,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,18,2.32
VIC,205,Chisholm,3441,Tyne,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,14,1.81
VIC,205,Chisholm,3441,Tyne,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,316,5.05
VIC,205,Chisholm,3441,Tyne,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,11,1.42
VIC,205,Chisholm,3441,Tyne,999,Informal,Informal,999,N,N,,Informal,39,2.56
VIC,205,Chisholm,3443,Wattle Park,33549,DOBBY,Ian,1,N,N,IND,Independent,34,2.21
VIC,205,Chisholm,3443,Wattle Park,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,8,-1.77
VIC,205,Chisholm,3443,Wattle Park,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),237,1.1
VIC,205,Chisholm,3443,Wattle Park,33350,LIU,Gladys,4,Y,N,LP,Liberal,585,-7.13
VIC,205,Chisholm,3443,Wattle Park,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,32,-1.31
VIC,205,Chisholm,3443,Wattle Park,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,23,1.5
VIC,205,Chisholm,3443,Wattle Park,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,37,2.41
VIC,205,Chisholm,3443,Wattle Park,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,551,2.6
VIC,205,Chisholm,3443,Wattle Park,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,31,2.02
VIC,205,Chisholm,3443,Wattle Park,999,Informal,Informal,999,N,N,,Informal,90,3.34
VIC,205,Chisholm,3444,Waverley North,33549,DOBBY,Ian,1,N,N,IND,Independent,12,1.76
VIC,205,Chisholm,3444,Waverley North,33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,9,-0.62
VIC,205,Chisholm,3444,Waverley North,32403,ARTHUR,Luke,3,N,N,GRN,The Greens (VIC),70,-2.66
VIC,205,Chisholm,3444,Waverley North,33350,LIU,Gladys,4,Y,N,LP,Liberal,268,-2.2
VIC,205,Chisholm,3444,Waverley North,32689,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,9,-0.3
VIC,205,Chisholm,3444,Waverley North,33296,WICKS,Anne,6,N,N,DHJP,Derryn Hinch's Justice Party,9,1.32
VIC,205,Chisholm,3444,Waverley North,32347,ZORAYA,George,7,N,N,UAPP,United Australia Party,7,1.02
VIC,205,Chisholm,3444,Waverley North,32301,YANG,Jennifer,8,N,N,ALP,Australian Labor Party,285,2.89
VIC,205,Chisholm,3444,Waverley North,33205,JENKINS,Philip,9,N,N,DLP,Labour DLP,14,2.05
VIC,205,Chisholm,3444,Waverley North,999,Informal,Informal,999,N,N,,Informal,45,3.84
VIC,205,Chisholm,35079,Wayburne (Chisholm),33549,DOBBY,Ian,1,N,N,IND,Independent,5,1.38
VIC,205,Chisholm,35079,Wayburne (Chisholm),33333,DORIAN,Angela Mary,2,N,N,RUA,Rise Up Australia Party,2,0.55
